contig	prodigal	cds	start	end	nothing	strand	unknown	gene_id	A01_r2_seq.txt	A04_r2_seq.txt	A07_r2_seq.txt	B01_r2_seq.txt	B04_r2_seq.txt	B07_r2_seq.txt	C01_r2_seq.txt	C04_r2_seq.txt	C07_r2_seq.txt	D01_r2_seq.txt	D04_r2_seq.txt	D07_r2_seq.txt	E01_r2_seq.txt	E04_r2_seq.txt	E07_r2_seq.txt	F01_r2_seq.txt	F04_r2_seq.txt	F07_r2_seq.txt	G01_r2_seq.txt	G04_r2_seq.txt	G07_r2_seq.txt	H01_r2_seq.txt	H04_r2_seq.txt	H07_r2_seq.txt	A02_r2_seq.txt	A05_r2_seq.txt	A08_r2_seq.txt	B02_r2_seq.txt	B05_r2_seq.txt	B08_r2_seq.txt	C02_r2_seq.txt	C05_r2_seq.txt	C08_r2_seq.txt	D02_r2_seq.txt	D05_r2_seq.txt	D08_r2_seq.txt	E02_r2_seq.txt	E05_r2_seq.txt	F02_r2_seq.txt	F05_r2_seq.txt	G02_r2_seq.txt	G05_r2_seq.txt	H02_r2_seq.txt	H05_r2_seq.txt	A03_r2_seq.txt	A06_r2_seq.txt	B03_r2_seq.txt	B06_r2_seq.txt	C03_r2_seq.txt	C06_r2_seq.txt	D03_r2_seq.txt	D06_r2_seq.txt	E03_r2_seq.txt	E06_r2_seq.txt	F03_r2_seq.txt	F06_r2_seq.txt	G03_r2_seq.txt	G06_r2_seq.txt	H03_r2_seq.txt	H06_r2_seq.txt
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2554567	2555607	.	-	0	"ID=BJEIHDPM_02299;eC_number=4.1.2.48;Name=ltaE_1;gene=ltaE_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O50584;locus_tag=BJEIHDPM_02299;product=Low specificity L-threonine aldolase"	3	0	1	3	1	2	1	0	2	1	3	3	0	1	0	1	0	2	1	2	2	0	2	4	0	5	3	0	4	2	0	0	0	2	2	3	0	3	5	0	3	0	4	0	3	4	2	1	1	2	0	1	0	1	0	1	2	2	1	3
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2555704	2556450	.	+	0	ID=BJEIHDPM_02300;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02300;product=hypothetical protein	3	1	2	2	0	1	1	0	7	3	1	0	1	1	0	3	0	0	2	3	1	0	1	5	1	2	4	1	4	3	0	0	0	3	2	7	0	3	2	1	2	1	3	2	2	1	2	0	2	1	2	4	0	2	3	0	2	2	3	4
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2556491	2557831	.	+	0	"ID=BJEIHDPM_02301;eC_number=2.6.1.2;Name=alaC;dbxref=COG:COG0436;gene=alaC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P77434;locus_tag=BJEIHDPM_02301;product=Glutamate-pyruvate aminotransferase AlaC"	2	4	2	1	2	6	4	0	6	2	1	5	1	5	3	1	0	2	2	3	8	0	2	7	2	3	4	5	2	2	0	0	0	5	4	6	0	3	4	2	2	1	3	3	7	5	4	3	5	3	1	2	5	4	6	3	7	1	5	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2558576	2559829	.	+	0	"ID=BJEIHDPM_02302;eC_number=2.1.2.1;Name=glyA_1;dbxref=COG:COG0112;gene=glyA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:A1SUU0;locus_tag=BJEIHDPM_02302;product=Serine hydroxymethyltransferase"	17	13	21	9	8	20	14	0	13	9	13	19	12	12	14	14	15	17	21	21	20	0	15	19	6	23	23	19	11	25	0	0	0	11	16	18	0	17	10	6	21	13	15	13	7	12	8	15	15	7	16	10	6	15	14	20	12	14	11	16
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2559847	2561097	.	+	0	"ID=BJEIHDPM_02303;eC_number=1.5.3.1;Name=soxB_1;gene=soxB_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P40875;locus_tag=BJEIHDPM_02303;product=Sarcosine oxidase subunit beta"	2	4	3	3	2	4	2	0	5	5	3	4	6	3	7	7	6	2	8	4	3	0	2	6	1	3	5	4	2	13	0	0	0	1	5	8	0	4	4	10	8	4	4	5	3	5	1	5	2	3	5	5	10	2	6	4	4	1	4	7
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2561112	2561408	.	+	0	"ID=BJEIHDPM_02304;eC_number=1.5.3.1;Name=soxD_1;gene=soxD_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q46336;locus_tag=BJEIHDPM_02304;product=Sarcosine oxidase subunit delta"	0	1	1	1	0	1	0	0	3	2	0	2	0	2	1	3	1	3	0	0	0	0	0	2	2	0	3	1	0	1	0	0	0	1	0	1	0	1	0	0	2	1	1	0	0	0	1	2	2	1	0	0	0	3	0	1	3	1	1	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2561405	2564425	.	+	0	"ID=BJEIHDPM_02305;eC_number=1.5.3.1;Name=soxA_1;gene=soxA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q46337;locus_tag=BJEIHDPM_02305;product=Sarcosine oxidase subunit alpha"	17	19	22	23	10	27	22	0	13	15	11	33	18	12	21	10	20	31	17	17	14	0	10	24	18	14	19	13	13	21	0	0	0	21	9	18	0	9	15	11	20	15	13	11	13	14	16	15	13	22	22	16	18	16	20	14	26	15	17	12
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2564516	2565148	.	+	0	"ID=BJEIHDPM_02306;eC_number=1.5.3.1;Name=soxG;gene=soxG;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9AGP0;locus_tag=BJEIHDPM_02306;product=Sarcosine oxidase subunit gamma"	5	6	5	7	5	13	2	0	9	9	9	9	10	7	9	11	9	10	8	5	10	0	6	9	3	4	13	11	4	10	0	0	0	5	12	8	0	5	7	3	7	2	7	4	5	8	7	4	6	11	8	3	5	8	4	6	2	7	6	8
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2565220	2566077	.	+	0	"ID=BJEIHDPM_02307;eC_number=3.5.1.10;Name=purU_1;dbxref=COG:COG0788;gene=purU_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P37051;locus_tag=BJEIHDPM_02307;product=Formyltetrahydrofolate deformylase"	5	5	8	8	6	9	3	0	2	6	3	8	5	6	18	3	7	10	3	3	7	0	11	10	4	6	7	5	7	12	0	0	0	8	3	9	0	7	16	10	13	8	10	8	3	3	9	5	7	14	11	9	7	8	8	3	9	4	6	4
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2566303	2567502	.	+	0	"ID=BJEIHDPM_02308;eC_number=1.2.1.46;Name=fdhA_1;gene=fdhA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P46154;locus_tag=BJEIHDPM_02308;product=Glutathione-independent formaldehyde dehydrogenase"	4	1	4	7	3	3	6	0	1	3	4	3	3	4	6	1	5	6	2	1	9	0	0	3	3	3	6	3	2	7	0	0	0	3	4	6	0	4	2	2	5	3	1	1	3	2	3	3	4	2	3	0	3	3	2	2	4	8	4	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2567557	2568402	.	-	0	ID=BJEIHDPM_02309;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02309;product=hypothetical protein	8	9	3	5	3	5	0	0	2	4	8	10	3	7	4	3	3	2	2	2	5	0	1	6	0	2	5	5	2	6	0	0	0	3	1	9	0	9	6	2	5	3	1	2	3	2	2	4	4	4	3	4	2	2	3	4	6	5	4	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2568442	2568621	.	-	0	ID=BJEIHDPM_02310;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02310;product=hypothetical protein	3	1	4	2	2	10	3	0	2	7	4	4	6	2	0	4	2	5	3	4	5	0	3	7	3	5	5	5	4	3	0	0	0	3	2	4	0	4	2	3	2	1	3	4	3	3	4	5	4	6	0	1	2	3	5	3	2	3	4	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2568765	2569049	.	-	0	ID=BJEIHDPM_02311;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02311;product=hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2569052	2569900	.	-	0	ID=BJEIHDPM_02312;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02312;product=hypothetical protein	4	1	4	6	2	3	0	0	6	1	4	6	1	3	6	0	5	7	3	2	4	0	3	4	7	3	6	6	4	4	0	0	0	3	5	6	0	2	9	5	8	0	2	5	9	0	5	5	4	2	4	5	9	2	5	2	8	3	3	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2570136	2570702	.	+	0	ID=BJEIHDPM_02313;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02313;product=hypothetical protein	3	1	5	2	3	1	3	0	4	0	1	4	8	1	3	3	2	3	1	1	1	0	0	1	0	2	5	2	2	3	0	0	0	2	0	1	0	0	3	2	2	4	5	1	0	3	3	7	0	3	2	0	0	1	2	3	2	0	3	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2570696	2571766	.	-	0	ID=BJEIHDPM_02314;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02314;product=hypothetical protein	6	2	4	8	5	11	8	0	13	5	10	9	8	6	10	6	7	3	8	10	7	0	7	8	4	7	7	6	7	8	0	0	0	11	4	7	0	7	4	10	6	4	12	7	5	11	5	8	6	4	6	5	4	6	7	8	5	8	4	8
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2571841	2572734	.	-	0	"ID=BJEIHDPM_02315;eC_number=2.3.-.-;Name=yihG_2;dbxref=COG:COG0204;gene=yihG_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P32129;locus_tag=BJEIHDPM_02315;product=putative acyltransferase YihG"	7	3	9	5	3	8	4	0	0	6	6	7	1	3	5	6	0	3	4	2	5	0	6	3	4	4	5	6	6	4	0	0	0	6	1	5	0	7	8	4	7	4	5	4	4	3	5	4	7	3	5	3	5	5	6	10	4	3	3	5
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2572927	2573430	.	+	0	ID=BJEIHDPM_02316;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02316;product=hypothetical protein	1	1	0	2	0	1	0	0	2	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	3	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	2	0	0	1	2	2	1	2	0	1	0	0	1	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2573490	2574170	.	+	0	"ID=BJEIHDPM_02317;Name=creB;dbxref=COG:COG0745;gene=creB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P08368;locus_tag=BJEIHDPM_02317;product=Transcriptional regulatory protein CreB"	1	0	5	5	3	3	3	0	5	3	2	2	4	3	3	2	3	1	0	1	0	0	0	3	2	0	1	1	2	5	0	0	0	2	1	4	0	1	1	1	2	1	2	2	2	1	1	4	1	3	2	4	1	3	1	1	0	3	3	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2574170	2575597	.	+	0	"ID=BJEIHDPM_02318;eC_number=2.7.13.3;Name=creC;dbxref=COG:COG0642;gene=creC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P08401;locus_tag=BJEIHDPM_02318;product=Sensor protein CreC"	8	3	2	5	2	9	3	0	3	5	5	6	1	1	9	6	5	4	2	2	6	0	6	6	3	5	6	4	5	5	0	0	0	6	6	6	0	3	5	2	2	4	1	2	2	4	2	3	8	3	9	6	2	0	4	3	7	2	1	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2575932	2577308	.	+	0	"ID=BJEIHDPM_02319;Name=creD;dbxref=COG:COG4452;gene=creD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P08369;locus_tag=BJEIHDPM_02319;product=Inner membrane protein CreD"	9	7	10	9	13	7	13	0	10	12	7	17	10	10	12	11	6	13	10	6	9	0	7	12	10	7	7	12	6	13	0	0	0	12	9	10	0	3	9	13	11	8	7	10	3	10	9	8	19	7	5	7	10	10	5	5	4	9	16	12
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2577425	2578054	.	-	0	"ID=BJEIHDPM_02320;Name=yibF;dbxref=COG:COG0625;gene=yibF;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ACA1;locus_tag=BJEIHDPM_02320;product=putative GST-like protein YibF"	3	5	7	7	5	13	2	0	4	5	12	4	12	8	9	5	5	4	3	4	7	0	7	8	5	7	5	8	6	2	0	0	0	3	14	6	0	8	12	3	8	7	9	4	7	7	5	3	5	3	4	9	5	8	9	10	5	6	5	8
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2578168	2578347	.	-	0	ID=BJEIHDPM_02321;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02321;product=hypothetical protein	2	3	3	1	3	1	3	0	4	1	3	6	1	3	3	1	3	5	2	2	4	0	1	7	6	4	6	6	2	5	0	0	0	3	1	5	0	2	1	3	2	2	3	6	5	2	1	4	3	4	2	3	2	7	7	1	3	2	2	4
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2578344	2579477	.	-	0	ID=BJEIHDPM_02322;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02322;product=hypothetical protein	4	8	14	12	9	15	6	0	14	4	12	18	5	6	13	5	12	12	8	11	17	0	11	14	3	10	12	10	14	9	0	0	0	9	11	15	0	6	10	9	13	5	6	7	15	12	10	9	11	10	5	1	16	6	11	10	12	5	13	9
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2579577	2580560	.	-	0	"ID=BJEIHDPM_02323;Name=fecR_3;dbxref=COG:COG3712;gene=fecR_3;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P23485;locus_tag=BJEIHDPM_02323;product=Protein FecR"	3	5	5	0	1	4	3	0	2	3	3	0	1	2	3	2	2	5	0	1	8	0	3	2	1	2	2	1	3	3	0	0	0	2	1	5	0	2	3	0	2	3	1	4	2	2	5	0	4	1	3	2	3	2	4	2	2	1	2	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2580557	2581075	.	-	0	"ID=BJEIHDPM_02324;Name=fecI_2;dbxref=COG:COG1595;gene=fecI_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P23484;locus_tag=BJEIHDPM_02324;product=putative RNA polymerase sigma factor FecI"	2	1	1	1	2	0	2	0	0	0	1	0	1	0	1	3	1	0	2	1	0	0	0	0	1	1	3	3	1	1	0	0	0	0	1	2	0	2	1	1	4	1	0	1	0	3	0	2	2	1	3	0	0	2	1	0	1	1	2	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2581373	2581462	.	-	0	ID=BJEIHDPM_02325;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02325;product=hypothetical protein	1	0	1	1	1	1	0	0	0	0	1	2	2	1	2	0	0	0	1	3	0	0	0	2	0	2	2	4	3	1	0	0	0	1	0	2	0	0	2	2	1	1	0	2	1	2	0	3	0	0	2	3	2	1	1	5	2	3	0	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2581733	2582446	.	-	0	"ID=BJEIHDPM_02326;eC_number=2.7.7.7;Name=polC_3;dbxref=COG:COG2176;gene=polC_3;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P13267;locus_tag=BJEIHDPM_02326;product=DNA polymerase III PolC-type"	2	5	5	5	1	3	8	0	4	8	4	7	3	2	6	5	5	8	1	5	7	0	8	8	3	2	5	5	11	2	0	0	0	6	4	8	0	6	1	5	4	6	6	3	2	5	3	5	4	3	9	3	1	6	1	3	8	6	6	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2582460	2584427	.	-	0	ID=BJEIHDPM_02327;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02327;product=hypothetical protein	10	12	10	8	9	21	10	0	13	8	8	21	14	6	23	9	10	21	13	8	14	0	15	15	3	10	10	8	10	15	0	0	0	20	13	12	0	9	14	14	10	8	13	15	11	10	13	7	13	12	7	11	14	11	11	13	17	6	7	14
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2584624	2585067	.	+	0	"ID=BJEIHDPM_02328;Name=todT;dbxref=COG:COG4566;gene=todT;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:A5W4E2;locus_tag=BJEIHDPM_02328;product=Response regulator protein TodT"	3	0	0	0	2	1	1	0	1	1	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2585120	2587297	.	-	0	"ID=BJEIHDPM_02329;eC_number=2.3.3.9;Name=glcB_1;dbxref=COG:COG2225;gene=glcB_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9I636;locus_tag=BJEIHDPM_02329;product=Malate synthase G"	5	3	5	5	3	15	4	0	6	4	5	5	2	3	4	7	3	6	4	4	12	0	7	8	5	5	11	6	10	11	0	0	0	8	4	7	0	2	3	9	9	3	4	11	6	6	4	5	5	4	7	6	4	1	3	5	4	8	8	3
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2587609	2588136	.	+	0	ID=BJEIHDPM_02330;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02330;product=hypothetical protein	0	2	0	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	0	0	0	2	2	1	0	1	1	1	1	4	1	0	0	0	0	2	1	0	0	0	1	0	0	0	0	1	1	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2588350	2589237	.	-	0	"ID=BJEIHDPM_02331;Name=rarD_1;dbxref=COG:COG2962;gene=rarD_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P27844;locus_tag=BJEIHDPM_02331;product=Protein RarD"	1	3	3	5	4	2	2	0	5	2	2	0	1	1	2	1	0	12	3	3	6	0	3	1	0	1	2	4	2	2	0	0	0	4	4	4	0	1	1	2	2	2	1	1	2	8	0	3	0	3	1	2	1	3	0	1	1	2	3	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2589273	2589521	.	-	0	ID=BJEIHDPM_02332;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02332;product=hypothetical protein	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2589582	2590556	.	-	0	"ID=BJEIHDPM_02333;eC_number=2.7.11.1;Name=srkA;dbxref=COG:COG2334;gene=srkA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0C0K3;locus_tag=BJEIHDPM_02333;product=Stress response kinase A"	9	7	10	6	9	6	7	0	7	5	10	8	4	5	10	6	7	7	5	2	5	0	7	12	2	6	12	8	9	4	0	0	0	5	7	4	0	5	17	2	5	6	2	7	3	4	4	6	4	5	3	7	11	7	11	17	3	7	6	5
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2590753	2591772	.	+	0	"ID=BJEIHDPM_02334;Name=rbsR_1;dbxref=COG:COG1609;gene=rbsR_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ACQ0;locus_tag=BJEIHDPM_02334;product=Ribose operon repressor"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2591756	2592757	.	+	0	"ID=BJEIHDPM_02335;dbxref=COG:COG1840;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P43951;locus_tag=BJEIHDPM_02335;product=putative protein"	1	2	6	4	0	2	2	0	4	2	4	1	4	5	4	2	1	7	2	3	4	0	3	4	3	3	7	4	2	3	0	0	0	3	2	3	0	2	4	5	9	2	3	1	8	1	3	2	4	4	1	3	1	2	3	4	2	3	1	6
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2592757	2593626	.	+	0	"ID=BJEIHDPM_02336;Name=phnU;dbxref=COG:COG0555;gene=phnU;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P96064;locus_tag=BJEIHDPM_02336;product=Putative 2-aminoethylphosphonate transport system permease protein PhnU"	6	5	8	2	3	1	3	0	3	5	6	4	3	3	2	3	3	2	4	4	6	0	2	7	3	1	6	3	2	5	0	0	0	5	6	4	0	3	6	5	6	2	1	3	6	5	3	0	5	1	3	1	3	2	4	3	3	3	1	4
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2593623	2594417	.	+	0	"ID=BJEIHDPM_02337;Name=potH_2;dbxref=COG:COG1176;gene=potH_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P31135;locus_tag=BJEIHDPM_02337;product=Putrescine transport system permease protein PotH"	14	11	27	14	8	30	19	0	16	16	23	23	12	12	18	15	14	28	14	15	24	0	15	22	12	16	28	16	20	24	0	0	0	22	15	19	0	20	20	8	18	12	14	14	14	14	7	10	17	14	10	18	17	14	16	17	20	9	13	27
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2594414	2595445	.	+	0	"ID=BJEIHDPM_02338;eC_number=3.6.3.31;Name=potA_3;dbxref=COG:COG3842;gene=potA_3;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P69874;locus_tag=BJEIHDPM_02338;product=Spermidine/putrescine import ATP-binding protein PotA"	14	7	18	7	4	10	5	0	5	5	8	15	12	6	10	6	10	15	15	9	15	0	10	6	9	8	13	15	9	10	0	0	0	14	6	8	0	7	5	6	8	9	5	9	8	9	9	11	7	10	8	6	11	12	13	5	10	11	9	9
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2595471	2596304	.	+	0	"ID=BJEIHDPM_02339;eC_number=3.1.4.53;Name=cpdA_4;dbxref=COG:COG1409;gene=cpdA_4;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P9WP65;locus_tag=BJEIHDPM_02339;product=3'%2C5'-cyclic adenosine monophosphate phosphodiesterase CpdA"	9	2	6	2	3	7	5	0	1	3	4	6	8	5	5	4	4	10	5	4	8	0	6	10	3	5	4	6	0	5	0	0	0	3	6	7	0	4	6	3	12	4	5	4	8	6	7	3	8	6	6	2	5	9	3	11	2	4	5	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2596526	2598430	.	-	0	ID=BJEIHDPM_02340;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02340;product=hypothetical protein	5	6	12	7	9	15	4	0	10	4	9	11	8	6	7	8	4	5	4	5	10	0	6	10	5	11	7	5	5	5	0	0	0	7	4	10	0	5	4	7	10	3	7	8	14	2	4	3	5	9	8	7	8	8	4	6	7	7	10	5
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2598508	2599272	.	-	0	"ID=BJEIHDPM_02341;Name=modE;dbxref=COG:COG2005;gene=modE;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A9G8;locus_tag=BJEIHDPM_02341;product=Transcriptional regulator ModE"	3	4	3	2	2	5	3	0	8	4	0	5	3	2	2	4	1	4	0	1	4	0	2	1	2	2	2	2	1	4	0	0	0	2	5	3	0	3	2	2	3	1	2	5	2	5	3	2	4	2	1	1	2	1	4	2	4	2	3	4
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2599489	2600229	.	-	0	ID=BJEIHDPM_02342;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02342;product=hypothetical protein	2	2	3	2	0	4	2	0	2	3	2	3	2	4	4	0	4	8	6	7	5	0	3	4	1	8	6	4	5	2	0	0	0	3	2	0	0	1	3	5	6	3	1	3	6	1	6	4	2	0	5	1	2	3	0	5	4	1	5	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2600321	2601379	.	+	0	"ID=BJEIHDPM_02343;eC_number=2.8.1.6;Name=bioB;dbxref=COG:COG0502;gene=bioB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P12996;locus_tag=BJEIHDPM_02343;product=Biotin synthase"	21	17	35	12	14	38	17	0	26	18	23	25	18	12	19	26	16	38	24	24	25	0	19	43	10	13	25	21	15	22	0	0	0	18	20	29	0	18	22	23	21	20	15	19	26	12	10	11	20	22	15	12	12	21	15	15	20	14	24	18
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2601400	2602590	.	+	0	"ID=BJEIHDPM_02344;eC_number=2.3.1.47;Name=bioF;dbxref=COG:COG0156;gene=bioF;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P12998;locus_tag=BJEIHDPM_02344;product=8-amino-7-oxononanoate synthase"	2	5	2	6	3	5	5	0	5	1	5	1	4	0	9	3	3	2	1	6	2	0	0	4	1	3	2	2	1	8	0	0	0	3	4	3	0	3	3	2	2	2	1	1	1	2	2	1	6	4	2	3	6	4	0	1	1	4	0	3
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2602583	2603326	.	+	0	"ID=BJEIHDPM_02345;eC_number=3.1.1.85;Name=bioH;gene=bioH;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q8GHL1;locus_tag=BJEIHDPM_02345;product=Pimeloyl-[acyl-carrier protein] methyl ester esterase"	12	7	9	8	2	6	2	0	7	4	3	9	2	4	10	3	11	11	5	1	7	0	1	10	5	8	18	9	7	9	0	0	0	8	9	7	0	4	5	6	6	3	3	3	7	3	5	7	14	6	6	3	11	7	4	3	11	2	9	2
utg000001c:1.0-5963307.0_pilon	Prodigal:2.6	CDS	2603319	2604128	.	+	0	"ID=BJEIHDPM_02346;eC_number=2.1.1.197;Name=bioC;gene=bioC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P36571;locus_tag=BJEIHDPM_02346;product=Malonyl-[acyl-carrier protein] O-methyltransferase"	1	0	4	3	1	0	2	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	2	4	3	0	0	0	0	0	0	1	0	2	1	1	1	1	2	1	1	0	0	0	1	0	0	0	1	1	1	1	3	1	1	1
